cat,sub_cat,name,spec,msg,qr0,qr1,qr2,qr3,qr4,qr5,qr6,qr7,qr8,qr9,flow_name,flow_id,node_id
Content,Relax,CheckIn,Loving Kindness,"Hello! How are you feeling? If you are feeling overwhelmed or stressed, here is a short activity that can help when you are feeling like needing some more support to get through the day.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Loving Kindness,0f13b18a-2e8f-4e63-8189-cb7cd0c64826,1710dbd5-de6d-4064-9f13-9d268bac53a2
Content,Relax,CheckIn,Loving Kindness,Recognise what is happening for you in this moment. What are you thinking? Are your thoughts positive or negative. How do you feel? Do you feel pleasant or unpleasant? How does your body feel? Do you feel tense or relaxed? ,,,,,,,,,,,PLH - Content - Relax - CheckIn - Loving Kindness,0f13b18a-2e8f-4e63-8189-cb7cd0c64826,e508fa4a-6873-44f2-8443-e49ca2bee6a9
Content,Relax,CheckIn,Loving Kindness,Sit comfortably and close your eyes. Connect to your heart in a kind and gentle way. You may want to place one hand on your heart or chest. Say the following words silently to yourself:,,,,,,,,,,,PLH - Content - Relax - CheckIn - Loving Kindness,0f13b18a-2e8f-4e63-8189-cb7cd0c64826,4060cb09-1df9-4270-b641-2d85c5088188
Content,Relax,CheckIn,Loving Kindness,"May I be happy.
May there be love in my family.
May I feel loved.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Loving Kindness,0f13b18a-2e8f-4e63-8189-cb7cd0c64826,28718b46-3ce8-44de-8093-e2c2236410a7
Content,Relax,CheckIn,Loving Kindness,"May I be peaceful.
May I be safe.
May I be healthy.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Loving Kindness,0f13b18a-2e8f-4e63-8189-cb7cd0c64826,8ca58449-8c86-4959-a99e-01c6eb4abc05
Content,Relax,CheckIn,Loving Kindness,"Before you open your eyes, take a moment to reflect on your experience. Notice if you feel any different.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Loving Kindness,0f13b18a-2e8f-4e63-8189-cb7cd0c64826,73d6d294-2801-4d48-b2b1-abf5751a4b00
Content,Relax,CheckIn,Loving Kindness,"Here is a link other support that may help you cope with any stress or other emotional difficulties that you may be experiencing. If you ever need this link, type ""Help"". Chat to you later!
*Referral to local mental health services hotline in country*",,,,,,,,,,,PLH - Content - Relax - CheckIn - Loving Kindness,0f13b18a-2e8f-4e63-8189-cb7cd0c64826,84e0d2e4-42fb-42d6-8f36-a98b09ceb939
Content,Relax,CheckIn,Mindful movement,"Hello! How are you feeling? If you are feeling overwhelmed or stressed, here's a fun activity that can also release some stress.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,3f3d6984-6cb8-48a1-b6ef-0130b1f4e984
Content,Relax,CheckIn,Mindful movement,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,b132e47d-9b5e-44ae-8756-e241af357616
Content,Relax,CheckIn,Mindful movement,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,a1423bf7-5a5e-41a4-98b1-e94d5f6e6d2e
Content,Relax,CheckIn,Mindful movement,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,7ae9be74-8e9f-4833-bd49-f1b0a65641be
Content,Relax,CheckIn,Mindful movement,Stand up and stretch your arms up to the sky. Push away any clouds and let the sun shine down on you. Stretch to both sides. Stretch to the front and to the back.,,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,30f8a904-60d6-401b-912d-c8a408f82942
Content,Relax,CheckIn,Mindful movement,"Let your hand hang by your side. Squeeze your shoulders tightly up to your ears as you breathe in, scrunch your eyes, and hold your breath. Release your shoulders as you relax your body.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,f831a2aa-b374-4fe5-aea8-7a63f0444a42
Content,Relax,CheckIn,Mindful movement,"Relax your arms and let your arms to swing sideways, and turn your upper body. Your arms should gently hit your back as you twist from side to side.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,4a77d202-5376-47e7-a393-2b682534ead5
Content,Relax,CheckIn,Mindful movement,Close your eyes and raise your arms slowly above your head as you breathe in. Lower your arms slowly to your side as you breathe out.,,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,a23a7614-8b7a-4742-aaf4-887760b68a32
Content,Relax,CheckIn,Mindful movement,Well done! You have added another skill to your Parenting Toolkit. Physical exercise is a great way to reduce stress and keep healthy. You can do this activity at any time whenever you feel like you need to release stress and energise your mind and body.,,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,873b8baa-ec87-4162-891e-d6b4ea89e58d
Content,Relax,CheckIn,Mindful movement,"Place one foot in front of the other and make small circles from ankles, remember to turn to both sides. Do each foot with four circles in each direction.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,e3d8eb16-64b5-49e0-9215-8a79369a8d1a
Content,Relax,CheckIn,Mindful movement,Take a moment to reflect on your experience. ,,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,4e6b34b2-72fc-422e-9ca1-86a3f181543e
Content,Relax,CheckIn,Mindful movement,Now shake your whole body as fast as you can. Shake it up high! Shake it down low! Shake it all around!,,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,a2b7505d-b11b-45ad-bbaf-bc72f245b1d4
Content,Relax,CheckIn,Mindful movement,Would you like some  other relaxation activities?,No,Yes,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,2ae4700b-e22e-4587-a61d-0494b0f3d924
Content,Relax,CheckIn,Mindful movement,"Sorry, I don't understand what you mean. ",,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,343187bd-8ff1-4464-8345-95ea580fccb3
Content,Relax,CheckIn,Mindful movement,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Mindful movement,675ff15d-5691-4b5a-86bf-3e2ffaf55746,5937fc15-e109-4836-b54d-ab6e7191ad46
Content,Relax,CheckIn,Notice how you feel,"Hello! How are you feeling right now? Happy, sad, angry, excited, worried?",,,,,,,,,,,PLH - Content - Relax - CheckIn - Notice how you feel,860e3e34-d5a6-4208-ae2e-24f5ee3b3116,f216a54d-7bba-4315-aaa0-8caea9c654c9
Content,Relax,CheckIn,Notice how you feel,Notice where you feel it in your body. Notice what thoughts are connected to that feeling. Take a deep breath.,,,,,,,,,,,PLH - Content - Relax - CheckIn - Notice how you feel,860e3e34-d5a6-4208-ae2e-24f5ee3b3116,67ffce70-5d60-42df-8fa3-9f715b229d0f
Content,Relax,CheckIn,Notice how you feel,"Thank yourself for taking the time to check in with your feelings and thoughts! Remember, you can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat later!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Notice how you feel,860e3e34-d5a6-4208-ae2e-24f5ee3b3116,fed8215c-eae8-4981-a5ad-e51dbc8c6c5f
Content,Relax,CheckIn,Quick Pause,Hi! How are you feeling right now? Are you feeling stressed and worried? Have you only got 30 seconds? Let's take a quick pause together. It might be helpful.,,,,,,,,,,,PLH - Content - Relax - CheckIn - Quick Pause,a427b730-723f-436e-bc0f-b59e3ec0f849,52b6ba29-c56b-4ff0-a4d3-52be4e0a2be4
Content,Relax,CheckIn,Quick Pause,"Sit down, close your eyes and listen to your breath as it goes in and out. Notice how you feel. When you are ready open your eyes again. Everything is okay. ",,,,,,,,,,,PLH - Content - Relax - CheckIn - Quick Pause,a427b730-723f-436e-bc0f-b59e3ec0f849,1efa0b9d-1281-46e3-a55c-f307d4b416d8
Content,Relax,CheckIn,Quick Pause,Would you like other relaxation activities?,No,Yes,,,,,,,,,PLH - Content - Relax - CheckIn - Quick Pause,a427b730-723f-436e-bc0f-b59e3ec0f849,d1bb9199-8677-4982-9e1b-928a4f94bcd3
Content,Relax,CheckIn,Quick Pause,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Quick Pause,a427b730-723f-436e-bc0f-b59e3ec0f849,a771cfc7-2c2c-4b53-b840-28e5d7335fca
Content,Relax,CheckIn,Quick Pause,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Quick Pause,a427b730-723f-436e-bc0f-b59e3ec0f849,d1d87fbb-8ceb-4a57-847c-094ab669c850
Content,Relax,CheckIn,Three is a magical number,Hello! Did you know that 3 is a magical number? Breathe in to the count of three and breathe out to the count of three. How do you feel now? Do you feel any different?,,,,,,,,,,,PLH - Content - Relax - CheckIn - Three is a magical number,e1fcc386-7a96-4e05-aa80-a67aac60d691,44cb300b-3c15-4d17-aac9-383dbccce89f
Content,Relax,CheckIn,Three is a magical number,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Relax - CheckIn - Three is a magical number,e1fcc386-7a96-4e05-aa80-a67aac60d691,e2693b66-5f54-4515-a247-c7ee99f13b53
Content,Relax,CheckIn,Three is a magical number,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Three is a magical number,e1fcc386-7a96-4e05-aa80-a67aac60d691,92f9c128-4191-44fd-a7ce-fb58ac433515
Content,Relax,CheckIn,Three is a magical number,What are your three favourite foods? Can you name three things you can see right now? Can you hear three sounds you can hear right now? What are three things you are grateful for right now? ,,,,,,,,,,,PLH - Content - Relax - CheckIn - Three is a magical number,e1fcc386-7a96-4e05-aa80-a67aac60d691,66c6ff4d-b0f7-4ff5-96ed-27d21700bce3
Content,Relax,CheckIn,Three is a magical number,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Three is a magical number,e1fcc386-7a96-4e05-aa80-a67aac60d691,ca901ab8-04ab-4ece-a9e4-377f9e765c67
Content,Relax,CheckIn,Three is a magical number,Breathe in to the count of three and breathe out to the count of three? How do you feel now? Do you feel any different? Three is a magical number!,,,,,,,,,,,PLH - Content - Relax - CheckIn - Three is a magical number,e1fcc386-7a96-4e05-aa80-a67aac60d691,afdeeb0f-af05-44be-8916-c8828e2e852c
Content,Relax,CheckIn,Three is a magical number,Would you like some other relaxation activities?,No,Yes,,,,,,,,,PLH - Content - Relax - CheckIn - Three is a magical number,e1fcc386-7a96-4e05-aa80-a67aac60d691,0480c933-15d0-4213-afa4-81e713eccc20
Content,Relax,CheckIn,Three is a magical number,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Three is a magical number,e1fcc386-7a96-4e05-aa80-a67aac60d691,7e375b58-f70d-43ca-b652-e0decc5d1eb4
Content,Relax,CheckIn,Three is a magical number,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Three is a magical number,e1fcc386-7a96-4e05-aa80-a67aac60d691,224d8bf9-f306-4b39-9ab7-6b6af76a914c
Content,Relax,Feedback,,"You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - Feedback,676aaf21-ff36-4ba4-a851-aa20dcd3568d,29730c04-e46a-42b0-b5d9-18f97dd0e5b5
Content,Relax,Introduction,,"Hello! This is a stressful time, especially for parents. When we are stressed or angry, we do not make the best decisions. Taking the time to care for ourselves will help us care for our children.
Today's tip is about how to keep calm and manage stress in our busy lives. ",,,,,,,,,,,PLH - Content - Relax - Introduction,ef57c710-ddf8-4cb2-9bbc-4d60a25fc62f,889eda2d-a5a0-4789-b1a7-bd9b2e4d3ba8
Content,Relax,Introduction,,We know that you have already received this tip (well done!). Would you like to review it again?,No,Yes,,,,,,,,,PLH - Content - Relax - Introduction,ef57c710-ddf8-4cb2-9bbc-4d60a25fc62f,17cdfa35-b858-401c-a4d4-057f2670af9b
Content,Relax,Introduction,,Would you like some other relaxation activities?,No,Yes,,,,,,,,,PLH - Content - Relax - Introduction,ef57c710-ddf8-4cb2-9bbc-4d60a25fc62f,79e96cb6-bafc-4daa-935a-1f595d601b46
Content,Relax,Introduction,,"Sorry, I don't understand what you mean. ",,,,,,,,,,,PLH - Content - Relax - Introduction,ef57c710-ddf8-4cb2-9bbc-4d60a25fc62f,5d3d80b5-4fdb-415b-be15-fa2734857566
Content,Relax,Introduction,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - Introduction,ef57c710-ddf8-4cb2-9bbc-4d60a25fc62f,ea36fda2-8bcd-4e10-955a-f8d95783ae83
Content,Relax,Introduction,,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - Introduction,ef57c710-ddf8-4cb2-9bbc-4d60a25fc62f,1cce1755-86ed-4042-9f96-6030853ac47e
Content,Relax,Introduction,,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - Introduction,ef57c710-ddf8-4cb2-9bbc-4d60a25fc62f,61e4d5a1-48e4-4911-9393-ece639c378b4
Content,Time,CheckIn,,Hi! Have you spent 5 minutes or more of One-on-One Time with your children today?,No,Yes,,,,,,,,,PLH - Content - Time - CheckIn,2f6b4e9a-e505-4c1a-99a6-a4078af060c7,95654c50-4060-44d8-a3ad-97d97200ff24
Content,Time,CheckIn,,Good for you! One-on-One Time shows your children that they are important to you. It really makes a difference!,,,,,,,,,,,PLH - Content - Time - CheckIn,2f6b4e9a-e505-4c1a-99a6-a4078af060c7,e66792a2-f7ef-460e-9bae-e106786a92b9
Content,Time,CheckIn,,Wonderful! Spending One-on-One Time with your children may make them more willing to help out more often. You are doing great!,,,,,,,,,,,PLH - Content - Time - CheckIn,2f6b4e9a-e505-4c1a-99a6-a4078af060c7,fcd51d39-a6ee-4745-8a3a-08a6670ed0a3
Content,Time,CheckIn,,Well done! One-on-One with your children gives you a chance to learn more about your their interests and abilities. You are a star!,,,,,,,,,,,PLH - Content - Time - CheckIn,2f6b4e9a-e505-4c1a-99a6-a4078af060c7,0286bcef-71ec-49c9-9e0e-b4fb7ca9225d
Content,Time,CheckIn,,Excellent job! One-on-One Time helps build a strong positive relationship between you and your children. Try to do it every day!,,,,,,,,,,,PLH - Content - Time - CheckIn,2f6b4e9a-e505-4c1a-99a6-a4078af060c7,623dfdfa-9ae7-41a0-a106-89493c904de6
Content,Time,CheckIn,,Thank you for making the effort to show your children that they are loved and valued. You deserve a gold star!,,,,,,,,,,,PLH - Content - Time - CheckIn,2f6b4e9a-e505-4c1a-99a6-a4078af060c7,67241c95-723c-477b-8f12-fbb0de0ce401
Content,Time,CheckIn,,We understand that spending One-on-One Time can sometimes be difficult. Here are some of the main reasons parents struggle. Please choose the closest to you.,,,,,,,,,,,PLH - Content - Time - CheckIn,2f6b4e9a-e505-4c1a-99a6-a4078af060c7,799a2347-72af-4fd4-8fa8-649d3355867c
Content,Time,CheckIn,,"1 Not enough time
2 My child did not want to spend time with me
3 All my child wanted to do is watch T.V. or play with a gadget
4 My child wanted to do things I felt uncomfortable about
5 My child wanted to do activities that I could not do
6 My child chose a competitive activity. I won and then they got angry
7 My child had a tantrum at the end of One-on-One Time
8 My child wanted to do too many things at once
9 All my children wanted One-on-One Time at the same time
111 Other
999 Prefer not to say",,,,,,,,,,,PLH - Content - Time - CheckIn,2f6b4e9a-e505-4c1a-99a6-a4078af060c7,e2da11a9-cd90-4077-9dad-c303f4a46fd0
Content,Time,CheckIn,,Would you like some new activities to do with your children?,No,Yes,,,,,,,,,PLH - Content - Time - CheckIn,2f6b4e9a-e505-4c1a-99a6-a4078af060c7,6ac06501-984a-437c-9187-e58040a2034d
